Name  |  Old Price  |  New Price  |  Characteristics  |  Link
Termometr lekarski bezdotykowy brelok Scala SC8271  |    |  209,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezdotykowe Miejsce pomiaru: czoło Cechy dodatkowe: brak Marka: Inna marka (Scala) Model: Scala SC 8271 Kod producenta: SC 8271 Wyświetlacz: LCD Czas pomiaru: 1 s Liczba zapamiętywanych pomiarów: 9 Szerokość produktu: 2.6 cm Wysokość produktu: 8.8 cm Głębokość produktu: 2.6 cm Waga produktu: 0.034 kg Zasilanie: bateryjne  |  https://allegro.pl/oferta/termometr-lekarski-bezdotykowy-brelok-scala-sc8271-9880274074
KOREKTOR WAD POSTAWY proste plecy KOBIET MĘŻCZYZN  |  64,99 zł  |  29,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: KOREKTOR PAJĄCZEK Waga (z opakowaniem): 0.3 kg Rozmiar: uniwersalny Marka: inna Model: KOREKCYJNY Kolor dominujący: czarny Przeznaczenie: dorosły, dziecko, uniwersalne  |  https://allegro.pl/oferta/korektor-wad-postawy-proste-plecy-kobiet-mezczyzn-9286580698
Termometr bezdotykowy do ucha Scala SC 8172  |    |  189,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: inny Miejsce pomiaru: ucho Cechy dodatkowe: brak Marka: Inna marka (Scala) Model: SC 8172 Kod producenta: 4022356014858 Wyświetlacz: inny Zasilanie: bateryjne  |  https://allegro.pl/oferta/termometr-bezdotykowy-do-ucha-scala-sc-8172-9846555142
MEDYCZNY PULSOKSYMETR NAPALCOWY PULSOMETR TĘTNO  |    |  67,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka Model: FINGER CLIP PULSE Zakres pomiaru saturacji: 2-100% Zakres pomiaru tętna: 30-240 BPM Kolor dominujący: niebieski Zasilanie: bateryjne Kod producenta: 5903631230134 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-pulsometr-tetno-9889684002
Termometr Medyczny Scala SC 44 flex kaczka  |    |  20,29 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: elektroniczne Cechy dodatkowe: brak Marka: Inna marka (Scala) Model: SC 44 flex Wyświetlacz: inny Zasilanie: brak Miejsce pomiaru: odbyt, pod pachą, usta  |  https://allegro.pl/oferta/termometr-medyczny-scala-sc-44-flex-kaczka-9846549212
DOSTAWA24h Medyczny PULSOKSYMETR napalcowy ORGINAL  |    |  149,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka Model: A4-OP-1 Zakres pomiaru saturacji: 0-100% Zakres pomiaru tętna: 30-250 BPM Kolor dominujący: granatowy Szerokość produktu: 0.6 cm Wysokość produktu: 0.32 cm Głębokość produktu: 0.33 cm Waga produktu: 0.05 kg Zasilanie: bateryjne Kod producenta: A4-OP-1 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/dostawa24h-medyczny-pulsoksymetr-napalcowy-orginal-9897167133
Rękawice winylowe DAXWELL bezpudrowe 100 szt. XL  |  49,90 zł  |  36,79 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: winylowe Typ: bezpudrowe Rozmiar: XL Producent: Daxwell Model: DAXWELL Kolor dominujący: bezbarwny Liczba sztuk: 100 szt.  |  https://allegro.pl/oferta/rekawice-winylowe-daxwell-bezpudrowe-100-szt-xl-9792357554
Maseczka chirurgiczna Niebieska typ II, 50 szt  |  69,00 zł  |  59,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: niebieski Producent: Medivon Model: MDV-4420 Liczba sztuk: 50 szt.  |  Parametry dodatkowe Faktura VAT: Tak  |  https://allegro.pl/events/clicks?emission_unit_id=2a622a5c-9fe6-4406-bf10-ab1543490bb0&type=OFFER&ts=1605183034715&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fmaseczka-chirurgiczna-niebieska-typ-ii-50-szt-9839841029%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DOWFhZTI5ODgtMGU2NS00NGYwLTk1N2UtNzE5NDM5NThlODBiAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=760263574634d81705e8cbfb9b7dc81e
MASKA OCHRONNA PRZYŁBICA Z OKULARAMI NA TWARZ  |  30,00 zł  |  14,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Model: Przyłbica Okularowa Producent: inne  |  https://allegro.pl/oferta/maska-ochronna-przylbica-z-okularami-na-twarz-9705190622
BOMASEPT G Płyn do RĄK - Dezynfekcja 5L  |  119,00 zł  |  33,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: Chemia Bomar Producent: Chemia Bomar Postać: płyn Model: Bomasept Forma: gotowy roztwór Pojemność: 5 l Waga: 5 kg Przeznaczenie: dezynfekcja rąk i skóry, dezynfekcja narzędzi, dezynfekcja powierzchni Spektrum działania: bakterie, wirusy, grzyby, prątki, spory  |  https://allegro.pl/oferta/bomasept-g-plyn-do-rak-dezynfekcja-5l-9217512559
RĘKAWICZKI RĘKAWICE FOLIOWE OCHRONNE 100SZT. HDPE  |  12,00 zł  |  4,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: foliowe Typ: bezpudrowe Rozmiar: inny Producent: inny Kolor dominujący: bezbarwny Liczba sztuk: 100 szt.  |  https://allegro.pl/oferta/rekawiczki-rekawice-foliowe-ochronne-100szt-hdpe-9433377079
ZESTAW Olejków zapachowych do NAWILŻACZA POWIETRZA  |    |  16,98 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.02 kg Rodzaj: inny Funkcje: aromaterapia Marka: Inna marka (Gotel) Model: Jaśmin Wanilia Lawenda Cechy dodatkowe: brak Kolor dominujący: wielokolorowy Wydajność: 300 ml/h Zasilanie: brak Kod producenta: k444ol  |  https://allegro.pl/oferta/zestaw-olejkow-zapachowych-do-nawilzacza-powietrza-9676097245
MASKA MASECZKA ANTYWIRUSOWA WIELOKROTNA FILTR KN95  |    |  4,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.007 kg Sposób mocowania: gumki Kolor dominujący: biały Producent: CedarMed Model: KN95 Liczba sztuk: 1 szt.  |  https://allegro.pl/oferta/maska-maseczka-antywirusowa-wielokrotna-filtr-kn95-9547975434
Maseczka chirurgiczna Niebieska typ II, 50 szt  |  69,00 zł  |  59,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: niebieski Producent: Medivon Model: MDV-4420 Liczba sztuk: 50 szt.  |  Parametry dodatkowe Faktura VAT: Tak  |  https://allegro.pl/oferta/maseczka-chirurgiczna-niebieska-typ-ii-50-szt-9839841029
MASKA MASECZKA OCHRONNA NA TWARZ WARSTWOWA KN95  |    |  2,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Sposób mocowania: gumki Kolor dominujący: biały Producent: inny (KN95) Model: MASECZKA OCHRONNA Liczba sztuk: 1 szt.  |  https://allegro.pl/oferta/maska-maseczka-ochronna-na-twarz-warstwowa-kn95-9814931882
NAWILŻACZ POWIETRZA 5L HIGROMETR JONIZACJA + PILOT  |    |  117,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 1.3 kg Rodzaj: nawilżacze ultradźwiękowe Filtry: ceramiczny Marka: Carruzzo Model: HF002SR Kolor dominujący: biały Maksymalna wielkość pomieszczenia: 60 m² Czas działania: 12 h Wydajność: 380 ml/h Pojemność zbiornika: 5 l Poziom hałasu: 35 dB Szerokość produktu: 22 cm Wysokość produktu: 45 cm Waga produktu: 1.5 kg Długość przewodu zasilającego: 1 m Moc: 28 W Zasilanie: sieciowe Kod producenta: k444l3 Funkcje: jonizacja, nawilżanie Cechy dodatkowe: automatyczne wyłączanie, czujnik poziomu wody, higrometr, panel dotykowy, pilot, timer, wyjmowany zbiornik na wodę, wyświetlacz  |  https://allegro.pl/oferta/nawilzacz-powietrza-5l-higrometr-jonizacja-pilot-9662460214
Lampa przepływowa dwufunkcyjna UV-C bakteriobójcza  |  1 599,00 zł  |  1 399,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezpośredniego działania Mocowanie: brak informacji Dodatkowe wyposażenie: brak Producent: inny (Lena) Model: Flow 72W Lampa UV-C Wydajność wentylatora: 110 m3/h Żywotność: 9000 h  |  Parametry dodatkowe Marka: Lena Lighting  |  https://allegro.pl/oferta/lampa-przeplywowa-dwufunkcyjna-uv-c-bakteriobojcza-9704822295
MEDYCZNY PULSOKSYMETR NAPALCOWY TĘTNO saturacja  |    |  79,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka Model: FINGER CLIP PULSE Zakres pomiaru saturacji: 2-100% Zakres pomiaru tętna: 30-240 BPM Kolor dominujący: biały Zasilanie: bateryjne Kod producenta: 5903631230134 Funkcje: alarm dźwiękowy, alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/medyczny-pulsoksymetr-napalcowy-tetno-saturacja-9890719424
NAWILŻACZ POWIETRZA Jonizacja Pilot Aromaterapia  |  480,00 zł  |  259,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 2 kg Rodzaj: nawilżacze ultradźwiękowe Filtry: ceramiczny Marka: Carruzzo Model: SPS-916 Kolor dominujący: czarny Maksymalna wielkość pomieszczenia: 30 m² Wydajność: 400 ml/h Pojemność zbiornika: 5.5 l Poziom hałasu: 35 dB Szerokość produktu: 20 cm Wysokość produktu: 46 cm Głębokość produktu: 19 cm Waga produktu: 2 kg Moc: 110 W Zasilanie: sieciowe Kod producenta: k444l8 Funkcje: aromaterapia, jonizacja, nawilżanie Cechy dodatkowe: automatyczne wyłączanie, ciepła i zimna mgiełka, czujnik poziomu wody, higrometr, panel dotykowy, pilot, timer, wyjmowany zbiornik na wodę, wyświetlacz  |  https://allegro.pl/oferta/nawilzacz-powietrza-jonizacja-pilot-aromaterapia-9815369883
POLSKIE MASECZKI MASKA MEDYCZNA Z ATESTEM CE 50SZT  |    |  43,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.2 kg Sposób mocowania: gumki Kolor dominujący: niebieski Producent: Europrofil Model: Filtracja BFE>98% Liczba sztuk: 50 szt.  |  https://allegro.pl/oferta/polskie-maseczki-maska-medyczna-z-atestem-ce-50szt-9505471334
Olejek eteryczny z drzewa herbacianego 12 ML  |  8,99 zł  |  7,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: noedh1 Waga (z opakowaniem): 0.05 kg Rodzaj olejku: z drzewa herbacianego Producent: Naturalne Aromaty Pojemność: 12 ml  |  https://allegro.pl/oferta/olejek-eteryczny-z-drzewa-herbacianego-12-ml-7717407348
DOKŁADNY PULSOKSYMETR NAPALCOWY MEDYCZNY BLUETOOTH  |    |  203,42 zł  |  Stan: Nowy Faktura: Nie wystawiam faktury Marka: Inna marka (beirui) Model: 1000c Zakres pomiaru saturacji: 35-100% Zakres pomiaru tętna: 25-250 BPM Kolor dominujący: pomarańczowy Szerokość produktu: 5.8 cm Wysokość produktu: 3.4 cm Głębokość produktu: 3 cm Waga produktu: 0.05 kg Zasilanie: bateryjne Kod producenta: EBT17418 Funkcje: wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/dokladny-pulsoksymetr-napalcowy-medyczny-bluetooth-9898852613
Lampa UV-C bakteriobójcza 72W dezynfekcja STERILON  |  999,00 zł  |  699,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Rodzaj: bezpośredniego działania Mocowanie: statywowe Dodatkowe wyposażenie: brak Producent: Lena Lighting Model: Sterilon 72W Moc: 72 W  |  https://allegro.pl/events/clicks?emission_unit_id=2fec9320-eadb-4ff0-96da-221e056112d7&type=OFFER&ts=1605183034715&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Flampa-uv-c-bakteriobojcza-72w-dezynfekcja-sterilon-9433585232%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYWVkNmJjYTQtNTcwZi00NjBhLThlNGItZWI5NDA0YTI4YTRhAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=1acd2ae058ccfcfb11a0beb0ea0771f2
10X MASKA KN95 MASECZKA KN95 MASECZKI N95 MASECZKA  |    |  34,80 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Waga (z opakowaniem): 0.007 kg Sposób mocowania: gumki Kolor dominujący: biały Producent: CedarMed Model: PL95(MCE0)X10 Liczba sztuk: 10 szt.  |  Parametry dodatkowe Kraj produkcji: Polska Certyfikat: Certyfkiat CE  |  https://allegro.pl/oferta/10x-maska-kn95-maseczka-kn95-maseczki-n95-maseczka-9571847782
Zabłocka mgiełka solankowa jodowo-bromowa 950 ml  |    |  16,79 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka Kod producenta: 000  |  https://allegro.pl/oferta/zablocka-mgielka-solankowa-jodowo-bromowa-950-ml-9501810095
Fartuch ochronny jednorazowy 30g/m2 - 1 szt.  |  6,70 zł  |  6,20 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Płeć: produkt uniseks Rozmiar: uniwersalny Kolor dominujący: biały Marka: inna (1) Materiał dominujący: inny Rękaw: długi rękaw  |  https://allegro.pl/oferta/fartuch-ochronny-jednorazowy-30g-m2-1-szt-9712742253
Płyn do dezynfekcji rąk żel antybakteryjny 70% 5L  |    |  40,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: Diagomed Przeznaczenie: dezynfekcja rąk i skóry Postać: płyn Forma: gotowy roztwór Pojemność: 5 l Spektrum działania: bakterie, wirusy, grzyby, prątki, spory  |  https://allegro.pl/oferta/plyn-do-dezynfekcji-rak-zel-antybakteryjny-70-5l-9153438000
PULSOKSYMETR MEDYCZNY PULSOMETR wysyłka 24h  |    |  189,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Inna marka Model: PULSOKSYMETR NA PALEC TĘTNO Zakres pomiaru saturacji: 0-100% Zakres pomiaru tętna: 30-250 BPM Kolor dominujący: biały Szerokość produktu: 6 cm Wysokość produktu: 3 cm Głębokość produktu: 3.5 cm Zasilanie: bateryjne Kod producenta: PULSOMETR NAPALCOWY Funkcje: alarm wizualny, automatyczne wyłączanie, wskaźnik poziomu baterii, wykres tętna  |  https://allegro.pl/oferta/pulsoksymetr-medyczny-pulsometr-wysylka-24h-9912472629
Żel antybakteryjny Anti-Bacter 200 ml x 3 sztuki  |  59,94 zł  |  40,22 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Kod producenta: Żel antybakteryjny Producent: ANTI BACTER Przeznaczenie: dezynfekcja rąk i skóry Postać: żel Liczba sztuk: 3 szt.  |  https://allegro.pl/oferta/zel-antybakteryjny-anti-bacter-200-ml-x-3-sztuki-9153567023
